subject,snippet,from_domain,label
Your application with Google,Your application is under consideration. We appreciate your patience as we complete our review process.,recruiting.company.com,NOT_REJECTED
Shopify: Interview process update,Thank you for applying to Shopify. We are reviewing submissions and will provide updates as the process progresses.,noreply.workday.com,NOT_REJECTED
Your application with Adobe,This message confirms receipt of your application for the Solutions Engineer role at Adobe. We will follow up once the review process is complete.,greenhouse.io,NOT_REJECTED
Intuit: Interview process update,Thank you for applying to Intuit. We are reviewing submissions and will provide updates as the process progresses.,workday.com,NOT_REJECTED
Application received — VMware,This is an update regarding your application at VMware. The hiring team is still reviewing candidates.,icims.com,NOT_REJECTED
Oracle Recruiting — Next steps,This is an update regarding your application at Oracle. The hiring team is still reviewing candidates.,recruiting.company.com,NOT_REJECTED
LinkedIn — Thank you for applying,Thank you for applying for the Frontend Engineer position at LinkedIn. Your application has been received and is currently under review by our hiring team.,myworkday.com,NOT_REJECTED
Amazon: Interview process update,Thank you for applying to Amazon. We are reviewing submissions and will provide updates as the process progresses.,greenhouse.io,NOT_REJECTED
Amazon Recruiting — Next steps,"We are continuing to review applications for the Data Scientist position. If selected, a member of our recruiting team will contact you.",notifications.lever.co,NOT_REJECTED
Meta — Interview scheduling request,This is an update regarding your application at Meta. The hiring team is still reviewing candidates.,jobs.company.com,NOT_REJECTED
Update on your application at Palantir,This message confirms receipt of your application for the Data Analyst role at Palantir. We will follow up once the review process is complete.,notifications.lever.co,NOT_REJECTED
Update on your application at Shopify,Thank you for applying for the Software Engineer position at Shopify. Your application has been received and is currently under review by our hiring team.,successfactors.com,NOT_REJECTED
Your application with Databricks,We appreciate your interest in opportunities at Databricks. Our team is reviewing applications and will contact you regarding next steps.,recruiting.company.com,NOT_REJECTED
Meta — Interview scheduling request,Your application for ML Engineer at Meta is currently being evaluated. No action is required from you at this time.,jobs.company.com,NOT_REJECTED
VMware Recruiting — Next steps,Your application for Data Scientist at VMware is currently being evaluated. No action is required from you at this time.,myworkday.com,NOT_REJECTED
VMware — Application under review (Site Reliability Engineer),Your application for Site Reliability Engineer at VMware is currently being evaluated. No action is required from you at this time.,notifications.lever.co,NOT_REJECTED
Uber: Interview process update,This message confirms receipt of your application for the Data Analyst role at Uber. We will follow up once the review process is complete.,lever.co,NOT_REJECTED
Amazon — Thank you for applying,Your application for Data Analyst at Amazon is currently being evaluated. No action is required from you at this time.,smartrecruiters.com,NOT_REJECTED
Your application with ServiceNow,Thank you for applying for the Data Analyst position at ServiceNow. Your application has been received and is currently under review by our hiring team.,taleo.net,NOT_REJECTED
Zoom: Interview process update,Thank you for your interest in joining Zoom. We are in the process of reviewing candidate profiles and will reach out with updates.,lever.co,NOT_REJECTED
Adobe — Interview scheduling request,Thank you for applying to Adobe. We are reviewing submissions and will provide updates as the process progresses.,notifications.lever.co,NOT_REJECTED
ServiceNow: Interview process update,Your application is under consideration. We appreciate your patience as we complete our review process.,notifications.lever.co,NOT_REJECTED
Apple Recruiting — Next steps,Thank you for applying to Apple. We are reviewing submissions and will provide updates as the process progresses.,noreply.workday.com,NOT_REJECTED
Cisco Recruiting — Next steps,Thank you for applying for the Applied Scientist position at Cisco. Your application has been received and is currently under review by our hiring team.,noreply.workday.com,NOT_REJECTED
Microsoft — Application under review (Backend Engineer),This is an update regarding your application at Microsoft. The hiring team is still reviewing candidates.,jobs.company.com,NOT_REJECTED
Adobe — Assessment instructions,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,careers.company.com,NOT_REJECTED
Update on your application at Figma,Thank you for applying for the Site Reliability Engineer position at Figma. Your application has been received and is currently under review by our hiring team.,workday.com,NOT_REJECTED
Bloomberg: Interview process update,This message confirms receipt of your application for the Solutions Engineer role at Bloomberg. We will follow up once the review process is complete.,icims.com,NOT_REJECTED
Your application with Stripe,We appreciate your interest in opportunities at Stripe. Our team is reviewing applications and will contact you regarding next steps.,greenhouse.io,NOT_REJECTED
Update on your application at Amazon,We appreciate your interest in opportunities at Amazon. Our team is reviewing applications and will contact you regarding next steps.,notifications.lever.co,NOT_REJECTED
Application received — Snowflake,This is an update regarding your application at Snowflake. The hiring team is still reviewing candidates.,taleo.net,NOT_REJECTED
Airbnb Recruiting — Next steps,This message confirms receipt of your application for the Site Reliability Engineer role at Airbnb. We will follow up once the review process is complete.,smartrecruiters.com,NOT_REJECTED
Application received — Uber,This is an update regarding your application at Uber. The hiring team is still reviewing candidates.,lever.co,NOT_REJECTED
Stripe Recruiting — Next steps,Your application is under consideration. We appreciate your patience as we complete our review process.,careers.company.com,NOT_REJECTED
Update on your application at Coinbase,"We are continuing to review applications for the Data Analyst position. If selected, a member of our recruiting team will contact you.",myworkday.com,NOT_REJECTED
Update on your application at Microsoft,We appreciate your interest in opportunities at Microsoft. Our team is reviewing applications and will contact you regarding next steps.,recruiting.company.com,NOT_REJECTED
Oracle — Assessment instructions,This is an update regarding your application at Oracle. The hiring team is still reviewing candidates.,jobs.company.com,NOT_REJECTED
Adobe: Interview process update,Thank you for applying for the Software Engineer position at Adobe. Your application has been received and is currently under review by our hiring team.,jobs.company.com,NOT_REJECTED
Application received — Shopify,We appreciate your interest in opportunities at Shopify. Our team is reviewing applications and will contact you regarding next steps.,smartrecruiters.com,NOT_REJECTED
Zoom — Application under review (Data Analyst),"We are continuing to review applications for the Data Analyst position. If selected, a member of our recruiting team will contact you.",recruiting.company.com,NOT_REJECTED
Application received — DoorDash,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,taleo.net,NOT_REJECTED
Microsoft — Interview scheduling request,We appreciate your interest in opportunities at Microsoft. Our team is reviewing applications and will contact you regarding next steps.,myworkday.com,NOT_REJECTED
Tesla — Interview scheduling request,Thank you for your interest in joining Tesla. We are in the process of reviewing candidate profiles and will reach out with updates.,icims.com,NOT_REJECTED
Update on your application at Apple,Thank you for applying to Apple. We are reviewing submissions and will provide updates as the process progresses.,successfactors.com,NOT_REJECTED
Update on your application at Notion,Your application for Backend Engineer at Notion is currently being evaluated. No action is required from you at this time.,workday.com,NOT_REJECTED
Application received — DoorDash,We appreciate your interest in opportunities at DoorDash. Our team is reviewing applications and will contact you regarding next steps.,smartrecruiters.com,NOT_REJECTED
Stripe: Interview process update,Thank you for applying for the Frontend Engineer position at Stripe. Your application has been received and is currently under review by our hiring team.,lever.co,NOT_REJECTED
Meta — Application under review (Software Engineer),We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,careers.company.com,NOT_REJECTED
Notion — Thank you for applying,Thank you for applying to Notion. We are reviewing submissions and will provide updates as the process progresses.,workday.com,NOT_REJECTED
Shopify — Assessment instructions,This message confirms receipt of your application for the Site Reliability Engineer role at Shopify. We will follow up once the review process is complete.,workday.com,NOT_REJECTED
Your application with Meta,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,notifications.lever.co,NOT_REJECTED
Shopify Recruiting — Next steps,Thank you for applying to Shopify. We are reviewing submissions and will provide updates as the process progresses.,workday.com,NOT_REJECTED
Update on your application at Stripe,Thank you for applying to Stripe. We are reviewing submissions and will provide updates as the process progresses.,taleo.net,NOT_REJECTED
Atlassian Recruiting — Next steps,Thank you for applying to Atlassian. We are reviewing submissions and will provide updates as the process progresses.,workday.com,NOT_REJECTED
Application received — Zoom,Your application for QA Engineer at Zoom is currently being evaluated. No action is required from you at this time.,myworkday.com,NOT_REJECTED
Coinbase — Assessment instructions,Your application for Data Scientist at Coinbase is currently being evaluated. No action is required from you at this time.,workday.com,NOT_REJECTED
Snowflake — Assessment instructions,"We are continuing to review applications for the Applied Scientist position. If selected, a member of our recruiting team will contact you.",notifications.lever.co,NOT_REJECTED
Stripe — Thank you for applying,Thank you for applying to Stripe. We are reviewing submissions and will provide updates as the process progresses.,icims.com,NOT_REJECTED
Update on your application at Shopify,Your application is under consideration. We appreciate your patience as we complete our review process.,smartrecruiters.com,NOT_REJECTED
Oracle Recruiting — Next steps,Your application for Full‑Stack Engineer at Oracle is currently being evaluated. No action is required from you at this time.,icims.com,NOT_REJECTED
Tesla — Assessment instructions,"We are continuing to review applications for the Product Manager position. If selected, a member of our recruiting team will contact you.",lever.co,NOT_REJECTED
Oracle — Thank you for applying,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,successfactors.com,NOT_REJECTED
Airbnb — Assessment instructions,This is an update regarding your application at Airbnb. The hiring team is still reviewing candidates.,recruiting.company.com,NOT_REJECTED
Tesla — Assessment instructions,This is an update regarding your application at Tesla. The hiring team is still reviewing candidates.,notifications.lever.co,NOT_REJECTED
Notion — Assessment instructions,We appreciate your interest in opportunities at Notion. Our team is reviewing applications and will contact you regarding next steps.,myworkday.com,NOT_REJECTED
Application received — Atlassian,"We are continuing to review applications for the Software Engineer position. If selected, a member of our recruiting team will contact you.",jobs.company.com,NOT_REJECTED
ServiceNow Recruiting — Next steps,This is an update regarding your application at ServiceNow. The hiring team is still reviewing candidates.,lever.co,NOT_REJECTED
Meta Recruiting — Next steps,We appreciate your interest in opportunities at Meta. Our team is reviewing applications and will contact you regarding next steps.,workday.com,NOT_REJECTED
Your application with Coinbase,Your application for Data Analyst at Coinbase is currently being evaluated. No action is required from you at this time.,successfactors.com,NOT_REJECTED
Cisco Recruiting — Next steps,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,greenhouse.io,NOT_REJECTED
Your application with Shopify,Thank you for applying to Shopify. We are reviewing submissions and will provide updates as the process progresses.,successfactors.com,NOT_REJECTED
Bloomberg Careers — Data Analyst,This is an update regarding your application at Bloomberg. The hiring team is still reviewing candidates.,icims.com,NOT_REJECTED
Your application with Netflix,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,noreply.workday.com,NOT_REJECTED
Uber Careers — Product Manager,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,careers.company.com,NOT_REJECTED
Microsoft — Thank you for applying,Your application for Applied Scientist at Microsoft is currently being evaluated. No action is required from you at this time.,notifications.lever.co,NOT_REJECTED
Figma Careers — DevOps Engineer,Thank you for your interest in joining Figma. We are in the process of reviewing candidate profiles and will reach out with updates.,notifications.lever.co,NOT_REJECTED
Application received — Oracle,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,notifications.lever.co,NOT_REJECTED
Google — Assessment instructions,"We are continuing to review applications for the Site Reliability Engineer position. If selected, a member of our recruiting team will contact you.",successfactors.com,NOT_REJECTED
Nvidia — Application under review (ML Engineer),We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,smartrecruiters.com,NOT_REJECTED
Palantir — Assessment instructions,Your application is under consideration. We appreciate your patience as we complete our review process.,careers.company.com,NOT_REJECTED
Airbnb Recruiting — Next steps,This is an update regarding your application at Airbnb. The hiring team is still reviewing candidates.,smartrecruiters.com,NOT_REJECTED
Airbnb — Application under review (Applied Scientist),This is an update regarding your application at Airbnb. The hiring team is still reviewing candidates.,icims.com,NOT_REJECTED
Microsoft — Thank you for applying,This message confirms receipt of your application for the QA Engineer role at Microsoft. We will follow up once the review process is complete.,notifications.lever.co,NOT_REJECTED
LinkedIn — Application under review (Security Engineer),Thank you for applying for the Security Engineer position at LinkedIn. Your application has been received and is currently under review by our hiring team.,lever.co,NOT_REJECTED
Shopify Careers — Software Engineer,This is an update regarding your application at Shopify. The hiring team is still reviewing candidates.,taleo.net,NOT_REJECTED
Zoom — Assessment instructions,This message confirms receipt of your application for the QA Engineer role at Zoom. We will follow up once the review process is complete.,successfactors.com,NOT_REJECTED
Stripe — Thank you for applying,Thank you for applying for the Product Manager position at Stripe. Your application has been received and is currently under review by our hiring team.,workday.com,NOT_REJECTED
Figma — Application under review (Backend Engineer),Thank you for your interest in joining Figma. We are in the process of reviewing candidate profiles and will reach out with updates.,icims.com,NOT_REJECTED
Adobe: Interview process update,This message confirms receipt of your application for the Security Engineer role at Adobe. We will follow up once the review process is complete.,workday.com,NOT_REJECTED
Application received — Oracle,Your application is under consideration. We appreciate your patience as we complete our review process.,smartrecruiters.com,NOT_REJECTED
Amazon: Interview process update,This is an update regarding your application at Amazon. The hiring team is still reviewing candidates.,greenhouse.io,NOT_REJECTED
Your application with ServiceNow,This message confirms receipt of your application for the Full‑Stack Engineer role at ServiceNow. We will follow up once the review process is complete.,workday.com,NOT_REJECTED
Salesforce: Interview process update,Your application is under consideration. We appreciate your patience as we complete our review process.,notifications.lever.co,NOT_REJECTED
Snowflake — Assessment instructions,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,greenhouse.io,NOT_REJECTED
Cisco — Application under review (Full‑Stack Engineer),Thank you for applying to Cisco. We are reviewing submissions and will provide updates as the process progresses.,workday.com,NOT_REJECTED
Netflix: Interview process update,"We are continuing to review applications for the Security Engineer position. If selected, a member of our recruiting team will contact you.",smartrecruiters.com,NOT_REJECTED
Your application with LinkedIn,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,taleo.net,NOT_REJECTED
Okta: Interview process update,Your application is under consideration. We appreciate your patience as we complete our review process.,jobs.company.com,NOT_REJECTED
Your application with Zoom,Your application is under consideration. We appreciate your patience as we complete our review process.,recruiting.company.com,NOT_REJECTED
Databricks Recruiting — Next steps,Thank you for applying for the Applied Scientist position at Databricks. Your application has been received and is currently under review by our hiring team.,jobs.company.com,NOT_REJECTED
Your application with LinkedIn,This message confirms receipt of your application for the QA Engineer role at LinkedIn. We will follow up once the review process is complete.,greenhouse.io,NOT_REJECTED
LinkedIn — Interview scheduling request,Your application is under consideration. We appreciate your patience as we complete our review process.,greenhouse.io,NOT_REJECTED
VMware — Interview scheduling request,Your application is under consideration. We appreciate your patience as we complete our review process.,icims.com,NOT_REJECTED
ServiceNow — Application under review (Data Scientist),This is an update regarding your application at ServiceNow. The hiring team is still reviewing candidates.,notifications.lever.co,NOT_REJECTED
Apple Recruiting — Next steps,Thank you for your interest in joining Apple. We are in the process of reviewing candidate profiles and will reach out with updates.,notifications.lever.co,NOT_REJECTED
Tesla Recruiting — Next steps,This message confirms receipt of your application for the Frontend Engineer role at Tesla. We will follow up once the review process is complete.,careers.company.com,NOT_REJECTED
Meta — Application under review (QA Engineer),This message confirms receipt of your application for the QA Engineer role at Meta. We will follow up once the review process is complete.,icims.com,NOT_REJECTED
Application received — Salesforce,Your application for Applied Scientist at Salesforce is currently being evaluated. No action is required from you at this time.,recruiting.company.com,NOT_REJECTED
Salesforce — Assessment instructions,This is an update regarding your application at Salesforce. The hiring team is still reviewing candidates.,greenhouse.io,NOT_REJECTED
Google — Thank you for applying,This is an update regarding your application at Google. The hiring team is still reviewing candidates.,taleo.net,NOT_REJECTED
Oracle: Interview process update,Thank you for applying for the Frontend Engineer position at Oracle. Your application has been received and is currently under review by our hiring team.,smartrecruiters.com,NOT_REJECTED
LinkedIn — Application under review (Site Reliability Engineer),"We are continuing to review applications for the Site Reliability Engineer position. If selected, a member of our recruiting team will contact you.",greenhouse.io,NOT_REJECTED
Zoom — Assessment instructions,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,successfactors.com,NOT_REJECTED
Figma — Assessment instructions,"We are continuing to review applications for the QA Engineer position. If selected, a member of our recruiting team will contact you.",recruiting.company.com,NOT_REJECTED
Notion Careers — Solutions Engineer,This is an update regarding your application at Notion. The hiring team is still reviewing candidates.,jobs.company.com,NOT_REJECTED
LinkedIn — Interview scheduling request,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,notifications.lever.co,NOT_REJECTED
Microsoft Recruiting — Next steps,This is an update regarding your application at Microsoft. The hiring team is still reviewing candidates.,notifications.lever.co,NOT_REJECTED
Your application with Oracle,This is an update regarding your application at Oracle. The hiring team is still reviewing candidates.,notifications.lever.co,NOT_REJECTED
Bloomberg Recruiting — Next steps,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,workday.com,NOT_REJECTED
Your application with Nvidia,Thank you for your interest in joining Nvidia. We are in the process of reviewing candidate profiles and will reach out with updates.,jobs.company.com,NOT_REJECTED
Figma Careers — Backend Engineer,Thank you for applying to Figma. We are reviewing submissions and will provide updates as the process progresses.,successfactors.com,NOT_REJECTED
VMware — Thank you for applying,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,recruiting.company.com,NOT_REJECTED
Google — Application under review (DevOps Engineer),This message confirms receipt of your application for the DevOps Engineer role at Google. We will follow up once the review process is complete.,notifications.lever.co,NOT_REJECTED
Update on your application at Bloomberg,Your application is under consideration. We appreciate your patience as we complete our review process.,jobs.company.com,NOT_REJECTED
Cisco — Assessment instructions,"We are continuing to review applications for the Backend Engineer position. If selected, a member of our recruiting team will contact you.",successfactors.com,NOT_REJECTED
LinkedIn — Thank you for applying,Your application for QA Engineer at LinkedIn is currently being evaluated. No action is required from you at this time.,careers.company.com,NOT_REJECTED
Microsoft — Application under review (Full‑Stack Engineer),Thank you for applying for the Full‑Stack Engineer position at Microsoft. Your application has been received and is currently under review by our hiring team.,taleo.net,NOT_REJECTED
Application received — Notion,We appreciate your interest in opportunities at Notion. Our team is reviewing applications and will contact you regarding next steps.,icims.com,NOT_REJECTED
Oracle Careers — ML Engineer,Your application is under consideration. We appreciate your patience as we complete our review process.,successfactors.com,NOT_REJECTED
Okta Careers — Software Engineer,Your application for Software Engineer at Okta is currently being evaluated. No action is required from you at this time.,notifications.lever.co,NOT_REJECTED
Cisco — Application under review (Solutions Engineer),This message confirms receipt of your application for the Solutions Engineer role at Cisco. We will follow up once the review process is complete.,myworkday.com,NOT_REJECTED
Your application with Oracle,Thank you for your interest in joining Oracle. We are in the process of reviewing candidate profiles and will reach out with updates.,noreply.workday.com,NOT_REJECTED
Apple Careers — Solutions Engineer,Thank you for applying to Apple. We are reviewing submissions and will provide updates as the process progresses.,greenhouse.io,NOT_REJECTED
Application received — Tesla,This is an update regarding your application at Tesla. The hiring team is still reviewing candidates.,lever.co,NOT_REJECTED
Okta — Assessment instructions,Thank you for applying to Okta. We are reviewing submissions and will provide updates as the process progresses.,workday.com,NOT_REJECTED
Update on your application at DoorDash,"We are continuing to review applications for the Software Engineer position. If selected, a member of our recruiting team will contact you.",recruiting.company.com,NOT_REJECTED
Nvidia — Thank you for applying,This is an update regarding your application at Nvidia. The hiring team is still reviewing candidates.,notifications.lever.co,NOT_REJECTED
Your application with Tesla,Thank you for applying to Tesla. We are reviewing submissions and will provide updates as the process progresses.,lever.co,NOT_REJECTED
Update on your application at Meta,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,noreply.workday.com,NOT_REJECTED
ServiceNow Careers — Site Reliability Engineer,This is an update regarding your application at ServiceNow. The hiring team is still reviewing candidates.,icims.com,NOT_REJECTED
Netflix: Interview process update,Thank you for applying to Netflix. We are reviewing submissions and will provide updates as the process progresses.,lever.co,NOT_REJECTED
Nvidia — Application under review (Product Manager),We appreciate your interest in opportunities at Nvidia. Our team is reviewing applications and will contact you regarding next steps.,icims.com,NOT_REJECTED
Airbnb — Interview scheduling request,Your application for DevOps Engineer at Airbnb is currently being evaluated. No action is required from you at this time.,lever.co,NOT_REJECTED
Application received — Twilio,"We are continuing to review applications for the ML Engineer position. If selected, a member of our recruiting team will contact you.",taleo.net,NOT_REJECTED
Adobe — Application under review (Software Engineer),We appreciate your interest in opportunities at Adobe. Our team is reviewing applications and will contact you regarding next steps.,taleo.net,NOT_REJECTED
Twilio: Interview process update,Your application is under consideration. We appreciate your patience as we complete our review process.,recruiting.company.com,NOT_REJECTED
Bloomberg — Application under review (Data Scientist),"We are continuing to review applications for the Data Scientist position. If selected, a member of our recruiting team will contact you.",jobs.company.com,NOT_REJECTED
Your application with LinkedIn,This is an update regarding your application at LinkedIn. The hiring team is still reviewing candidates.,taleo.net,NOT_REJECTED
LinkedIn: Interview process update,This is an update regarding your application at LinkedIn. The hiring team is still reviewing candidates.,workday.com,NOT_REJECTED
Update on your application at Meta,Your application for Full‑Stack Engineer at Meta is currently being evaluated. No action is required from you at this time.,successfactors.com,NOT_REJECTED
Nvidia — Thank you for applying,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,lever.co,NOT_REJECTED
Netflix Careers — Backend Engineer,Thank you for applying to Netflix. We are reviewing submissions and will provide updates as the process progresses.,greenhouse.io,NOT_REJECTED
Airbnb Careers — QA Engineer,Thank you for applying to Airbnb. We are reviewing submissions and will provide updates as the process progresses.,jobs.company.com,NOT_REJECTED
Application received — Oracle,This message confirms receipt of your application for the Full‑Stack Engineer role at Oracle. We will follow up once the review process is complete.,jobs.company.com,NOT_REJECTED
Uber — Interview scheduling request,This message confirms receipt of your application for the Full‑Stack Engineer role at Uber. We will follow up once the review process is complete.,lever.co,NOT_REJECTED
Adobe Recruiting — Next steps,Your application is under consideration. We appreciate your patience as we complete our review process.,workday.com,NOT_REJECTED
Apple Careers — Data Analyst,Your application is under consideration. We appreciate your patience as we complete our review process.,myworkday.com,NOT_REJECTED
DoorDash — Application under review (Product Manager),This is an update regarding your application at DoorDash. The hiring team is still reviewing candidates.,taleo.net,NOT_REJECTED
Twilio — Application under review (Security Engineer),This is an update regarding your application at Twilio. The hiring team is still reviewing candidates.,lever.co,NOT_REJECTED
Your application with LinkedIn,This message confirms receipt of your application for the Applied Scientist role at LinkedIn. We will follow up once the review process is complete.,careers.company.com,NOT_REJECTED
Your application with Airbnb,This message confirms receipt of your application for the Applied Scientist role at Airbnb. We will follow up once the review process is complete.,noreply.workday.com,NOT_REJECTED
VMware Careers — Data Analyst,Your application is under consideration. We appreciate your patience as we complete our review process.,workday.com,NOT_REJECTED
Shopify: Interview process update,Thank you for applying for the Full‑Stack Engineer position at Shopify. Your application has been received and is currently under review by our hiring team.,greenhouse.io,NOT_REJECTED
Cisco Careers — QA Engineer,Your application is under consideration. We appreciate your patience as we complete our review process.,notifications.lever.co,NOT_REJECTED
Update on your application at Zoom,This message confirms receipt of your application for the QA Engineer role at Zoom. We will follow up once the review process is complete.,recruiting.company.com,NOT_REJECTED
Bloomberg — Thank you for applying,Your application is under consideration. We appreciate your patience as we complete our review process.,smartrecruiters.com,NOT_REJECTED
Shopify — Assessment instructions,Your application for Product Manager at Shopify is currently being evaluated. No action is required from you at this time.,workday.com,NOT_REJECTED
Application received — Netflix,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,successfactors.com,NOT_REJECTED
Microsoft — Interview scheduling request,"We are continuing to review applications for the Data Analyst position. If selected, a member of our recruiting team will contact you.",notifications.lever.co,NOT_REJECTED
Application received — Zoom,Your application for Product Manager at Zoom is currently being evaluated. No action is required from you at this time.,myworkday.com,NOT_REJECTED
Airbnb — Thank you for applying,This message confirms receipt of your application for the Backend Engineer role at Airbnb. We will follow up once the review process is complete.,greenhouse.io,NOT_REJECTED
Zoom: Interview process update,Thank you for your interest in joining Zoom. We are in the process of reviewing candidate profiles and will reach out with updates.,careers.company.com,NOT_REJECTED
DoorDash — Assessment instructions,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,greenhouse.io,NOT_REJECTED
Amazon — Application under review (QA Engineer),Thank you for your interest in joining Amazon. We are in the process of reviewing candidate profiles and will reach out with updates.,greenhouse.io,NOT_REJECTED
Adobe Careers — Data Scientist,This is an update regarding your application at Adobe. The hiring team is still reviewing candidates.,taleo.net,NOT_REJECTED
Tesla — Thank you for applying,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,greenhouse.io,NOT_REJECTED
Atlassian Recruiting — Next steps,Thank you for your interest in joining Atlassian. We are in the process of reviewing candidate profiles and will reach out with updates.,notifications.lever.co,NOT_REJECTED
Your application with Google,Thank you for applying for the Applied Scientist position at Google. Your application has been received and is currently under review by our hiring team.,lever.co,NOT_REJECTED
Cisco Careers — Full‑Stack Engineer,"We are continuing to review applications for the Full‑Stack Engineer position. If selected, a member of our recruiting team will contact you.",lever.co,NOT_REJECTED
LinkedIn — Application under review (QA Engineer),Your application for QA Engineer at LinkedIn is currently being evaluated. No action is required from you at this time.,greenhouse.io,NOT_REJECTED
Okta — Interview scheduling request,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,notifications.lever.co,NOT_REJECTED
Cisco — Interview scheduling request,Thank you for your interest in joining Cisco. We are in the process of reviewing candidate profiles and will reach out with updates.,successfactors.com,NOT_REJECTED
Tesla — Thank you for applying,Thank you for applying for the Full‑Stack Engineer position at Tesla. Your application has been received and is currently under review by our hiring team.,taleo.net,NOT_REJECTED
ServiceNow — Application under review (Backend Engineer),This message confirms receipt of your application for the Backend Engineer role at ServiceNow. We will follow up once the review process is complete.,workday.com,NOT_REJECTED
Your application with LinkedIn,"We are continuing to review applications for the Full‑Stack Engineer position. If selected, a member of our recruiting team will contact you.",smartrecruiters.com,NOT_REJECTED
Okta — Application under review (Security Engineer),We appreciate your interest in opportunities at Okta. Our team is reviewing applications and will contact you regarding next steps.,recruiting.company.com,NOT_REJECTED
Your application with DoorDash,"We are continuing to review applications for the Backend Engineer position. If selected, a member of our recruiting team will contact you.",greenhouse.io,NOT_REJECTED
Netflix — Interview scheduling request,Thank you for applying to Netflix. We are reviewing submissions and will provide updates as the process progresses.,jobs.company.com,NOT_REJECTED
LinkedIn — Interview scheduling request,Your application is under consideration. We appreciate your patience as we complete our review process.,smartrecruiters.com,NOT_REJECTED
Update on your application at DoorDash,Your application for DevOps Engineer at DoorDash is currently being evaluated. No action is required from you at this time.,greenhouse.io,NOT_REJECTED
Your application with Databricks,Your application for Applied Scientist at Databricks is currently being evaluated. No action is required from you at this time.,recruiting.company.com,NOT_REJECTED
Your application with Oracle,Your application is under consideration. We appreciate your patience as we complete our review process.,myworkday.com,NOT_REJECTED
Airbnb — Thank you for applying,Your application for Full‑Stack Engineer at Airbnb is currently being evaluated. No action is required from you at this time.,jobs.company.com,NOT_REJECTED
Update on your application at Twilio,"We are continuing to review applications for the Software Engineer position. If selected, a member of our recruiting team will contact you.",icims.com,NOT_REJECTED
Databricks Careers — Applied Scientist,Your application is under consideration. We appreciate your patience as we complete our review process.,workday.com,NOT_REJECTED
Update on your application at Databricks,This message confirms receipt of your application for the Solutions Engineer role at Databricks. We will follow up once the review process is complete.,notifications.lever.co,NOT_REJECTED
Okta — Thank you for applying,This is an update regarding your application at Okta. The hiring team is still reviewing candidates.,smartrecruiters.com,NOT_REJECTED
Airbnb: Interview process update,We appreciate your interest in opportunities at Airbnb. Our team is reviewing applications and will contact you regarding next steps.,recruiting.company.com,NOT_REJECTED
Nvidia — Interview scheduling request,Your application is under consideration. We appreciate your patience as we complete our review process.,lever.co,NOT_REJECTED
Netflix Recruiting — Next steps,Your application for Applied Scientist at Netflix is currently being evaluated. No action is required from you at this time.,noreply.workday.com,NOT_REJECTED
Apple Careers — Software Engineer,Thank you for applying to Apple. We are reviewing submissions and will provide updates as the process progresses.,workday.com,NOT_REJECTED
Stripe — Assessment instructions,This message confirms receipt of your application for the Software Engineer role at Stripe. We will follow up once the review process is complete.,greenhouse.io,NOT_REJECTED
Cisco Careers — QA Engineer,Thank you for applying to Cisco. We are reviewing submissions and will provide updates as the process progresses.,icims.com,NOT_REJECTED
Uber — Assessment instructions,We appreciate your interest in opportunities at Uber. Our team is reviewing applications and will contact you regarding next steps.,taleo.net,NOT_REJECTED
Atlassian — Application under review (ML Engineer),Thank you for applying for the ML Engineer position at Atlassian. Your application has been received and is currently under review by our hiring team.,workday.com,NOT_REJECTED
Atlassian — Application under review (Frontend Engineer),This message confirms receipt of your application for the Frontend Engineer role at Atlassian. We will follow up once the review process is complete.,icims.com,NOT_REJECTED
Your application with Netflix,Thank you for your interest in joining Netflix. We are in the process of reviewing candidate profiles and will reach out with updates.,lever.co,NOT_REJECTED
Stripe — Assessment instructions,Thank you for your interest in joining Stripe. We are in the process of reviewing candidate profiles and will reach out with updates.,notifications.lever.co,NOT_REJECTED
