subject,snippet,from_domain,label
Figma Recruiting Team — Update,"We value your interest in joining Figma. At this time, we have decided not to proceed. Thank you for your interest in our company and for applying.",successfactors.com,REJECTED
Meta Careers — Frontend Engineer,"After careful review of your background and experience, we regret to inform you. We appreciate your interest and wish you the best in your career journey.",icims.com,REJECTED
Airbnb Careers — Frontend Engineer,"Thank you for taking the time to apply to Airbnb. After reviewing your application, your application was not selected. We appreciate the time and effort you invested in your application.",jobs.company.com,REJECTED
Your VMware application,"Thank you for considering VMware as a potential employer. Unfortunately, unfortunately. We appreciate the time and effort you invested in your application.",smartrecruiters.com,REJECTED
Apple Recruiting Team — Update,"Thank you for your interest in the Frontend Engineer position at Apple. After careful consideration, we will not be moving forward. We appreciate your interest and wish you the best in your career journey.",greenhouse.io,REJECTED
VMware Careers — Data Scientist,"After careful review of your background and experience, we regret to inform you. We wish you success in your future job search.",successfactors.com,REJECTED
Application outcome — Tesla,"Thank you for considering Tesla as a potential employer. Unfortunately, we regret to inform you. Thank you for your interest in our company and for applying.",lever.co,REJECTED
LinkedIn: Hiring decision for Software Engineer,"Thank you for considering LinkedIn as a potential employer. Unfortunately, we have concluded our hiring process. We wish you success in your future job search.",jobs.company.com,REJECTED
Application outcome — Intuit,"We appreciate your application for the Data Analyst role at Intuit. Unfortunately, we have chosen to move forward with other candidates. We appreciate your interest and wish you the best in your career journey.",greenhouse.io,REJECTED
Regarding your application at Notion,"Thank you for your interest in the DevOps Engineer position at Notion. After careful consideration, your application was not selected. We wish you success in your future job search.",smartrecruiters.com,REJECTED
Snowflake — Application Status (Site Reliability Engineer),"Thank you for your interest in the Site Reliability Engineer position at Snowflake. After careful consideration, we have decided not to proceed. We appreciate your interest and wish you the best in your career journey.",lever.co,REJECTED
Application outcome — Palantir,"Thank you for your interest in the ML Engineer position at Palantir. After careful consideration, we will not be progressing with your application. We wish you success in your future job search.",myworkday.com,REJECTED
Regarding your application at Notion,"Thank you for your interest in the DevOps Engineer position at Notion. After careful consideration, your application was not selected. We wish you success in your future job search.",lever.co,REJECTED
Apple: Hiring decision for Frontend Engineer,Thank you for your application to the Frontend Engineer position. We regret to inform you that we will not be progressing with your application. We wish you success in your future job search.,smartrecruiters.com,REJECTED
Nvidia Recruiting Team — Update,"Thank you for taking the time to apply to Nvidia. After reviewing your application, your application was not selected. We appreciate the time and effort you invested in your application.",lever.co,REJECTED
LinkedIn Recruiting Team — Update,"We appreciate the opportunity to review your application. However, unfortunately. We encourage you to apply again in the future if another role aligns with your experience.",taleo.net,REJECTED
Application outcome — Uber,Thank you for your application to the Full‑Stack Engineer position. We regret to inform you that we will not be moving forward. We appreciate the time and effort you invested in your application.,taleo.net,REJECTED
Salesforce — Application Status (Data Analyst),"After careful review of your background and experience, we have decided not to proceed. We appreciate your interest and wish you the best in your career journey.",smartrecruiters.com,REJECTED
DoorDash — Application Status (Applied Scientist),Thank you for your application to the Applied Scientist position. We regret to inform you that we will not be progressing with your application. We encourage you to apply again in the future if another role aligns with y,myworkday.com,REJECTED
Update on your application — Nvidia,"After careful review of your background and experience, we have decided not to proceed. We encourage you to apply again in the future if another role aligns with your experience.",smartrecruiters.com,REJECTED
Your Figma application,"We appreciate your application for the Software Engineer role at Figma. Unfortunately, we have chosen to move forward with other candidates. We appreciate your interest and wish you the best in your career journey.",taleo.net,REJECTED
Shopify Recruiting Team — Update,"Thank you for your interest in the ML Engineer position at Shopify. After careful consideration, we regret to inform you. We appreciate your interest and wish you the best in your career journey.",lever.co,REJECTED
Regarding your application at Airbnb,"Thank you for considering Airbnb as a potential employer. Unfortunately, we will not be moving forward. We encourage you to apply again in the future if another role aligns with your experience.",noreply.workday.com,REJECTED
Twilio: Hiring decision for QA Engineer,"After careful review of your background and experience, your application was not selected. We appreciate the time and effort you invested in your application.",icims.com,REJECTED
Bloomberg: Hiring decision for Software Engineer,"Thank you for your interest in the Software Engineer position at Bloomberg. After careful consideration, we have concluded our hiring process. We encourage you to apply again in the future if another role aligns with you",icims.com,REJECTED
Tesla: Hiring decision for Solutions Engineer,Thank you for your application to the Solutions Engineer position. We regret to inform you that the position has been filled. We wish you success in your future job search.,workday.com,REJECTED
Atlassian: Hiring decision for Data Scientist,"Thank you for taking the time to apply to Atlassian. After reviewing your application, we will not be moving forward. Thank you for your interest in our company and for applying.",lever.co,REJECTED
Regarding your application at Nvidia,"Thank you for your interest in the Applied Scientist position at Nvidia. After careful consideration, the position has been filled. Thank you for your interest in our company and for applying.",recruiting.company.com,REJECTED
Atlassian: Hiring decision for QA Engineer,"After careful review of your background and experience, unfortunately. We appreciate your interest and wish you the best in your career journey.",taleo.net,REJECTED
Your Nvidia application,"After careful review of your background and experience, we will not be moving forward. Thank you for your interest in our company and for applying.",greenhouse.io,REJECTED
DoorDash Recruiting Team — Update,"We value your interest in joining DoorDash. At this time, unfortunately. Thank you for your interest in our company and for applying.",taleo.net,REJECTED
Amazon Recruiting Team — Update,"We appreciate your application for the Data Analyst role at Amazon. Unfortunately, we have decided not to proceed. We wish you success in your future job search.",taleo.net,REJECTED
Update on your application — Shopify,"Thank you for considering Shopify as a potential employer. Unfortunately, we regret to inform you. Thank you for your interest in our company and for applying.",workday.com,REJECTED
Coinbase Recruiting Team — Update,"We value your interest in joining Coinbase. At this time, we will not be progressing with your application. We appreciate the time and effort you invested in your application.",lever.co,REJECTED
Update on your application — Salesforce,"Thank you for considering Salesforce as a potential employer. Unfortunately, we have concluded our hiring process. We appreciate your interest and wish you the best in your career journey.",successfactors.com,REJECTED
Regarding your application at Coinbase,"After careful review of your background and experience, we will not be progressing with your application. We wish you success in your future job search.",successfactors.com,REJECTED
Amazon — Application Status (Applied Scientist),"We value your interest in joining Amazon. At this time, your application was not selected. We appreciate the time and effort you invested in your application.",recruiting.company.com,REJECTED
Regarding your application at Intuit,"We appreciate the opportunity to review your application. However, we will not be moving forward. We appreciate your interest and wish you the best in your career journey.",careers.company.com,REJECTED
Application outcome — Salesforce,Thank you for your application to the Solutions Engineer position. We regret to inform you that the position has been filled. We appreciate your interest and wish you the best in your career journey.,greenhouse.io,REJECTED
Application outcome — Tesla,"Thank you for taking the time to apply to Tesla. After reviewing your application, we will not be progressing with your application. Thank you for your interest in our company and for applying.",myworkday.com,REJECTED
Update on your application — Shopify,"We appreciate your application for the ML Engineer role at Shopify. Unfortunately, we have decided not to proceed. Thank you for your interest in our company and for applying.",myworkday.com,REJECTED
Notion Careers — Applied Scientist,"We appreciate your application for the Applied Scientist role at Notion. Unfortunately, your application was not selected. We encourage you to apply again in the future if another role aligns with your experience.",workday.com,REJECTED
Regarding your application at Bloomberg,Thank you for your application to the Data Analyst position. We regret to inform you that we will not be moving forward. We wish you success in your future job search.,myworkday.com,REJECTED
Salesforce: Hiring decision for Security Engineer,"After careful review of your background and experience, the position has been filled. We appreciate your interest and wish you the best in your career journey.",myworkday.com,REJECTED
Okta — Application Status (Data Scientist),"We appreciate your application for the Data Scientist role at Okta. Unfortunately, we have concluded our hiring process. Thank you for your interest in our company and for applying.",smartrecruiters.com,REJECTED
Regarding your application at Zoom,"After careful review of your background and experience, we have chosen to move forward with other candidates. Thank you for your interest in our company and for applying.",icims.com,REJECTED
Intuit Recruiting Team — Update,Thank you for your application to the QA Engineer position. We regret to inform you that the position has been filled. We wish you success in your future job search.,smartrecruiters.com,REJECTED
Update on your application — Microsoft,"Thank you for your interest in the Data Analyst position at Microsoft. After careful consideration, unfortunately. We appreciate your interest and wish you the best in your career journey.",noreply.workday.com,REJECTED
VMware Careers — Frontend Engineer,Thank you for your application to the Frontend Engineer position. We regret to inform you that we regret to inform you. We wish you success in your future job search.,myworkday.com,REJECTED
Application outcome — Intuit,"We value your interest in joining Intuit. At this time, the position has been filled. We wish you success in your future job search.",recruiting.company.com,REJECTED
Twilio Recruiting Team — Update,"Thank you for taking the time to apply to Twilio. After reviewing your application, we have decided not to proceed. We appreciate your interest and wish you the best in your career journey.",careers.company.com,REJECTED
Cisco — Application Status (ML Engineer),"Thank you for your interest in the ML Engineer position at Cisco. After careful consideration, we regret to inform you. Thank you for your interest in our company and for applying.",myworkday.com,REJECTED
Application outcome — Oracle,"We value your interest in joining Oracle. At this time, we have chosen to move forward with other candidates. We wish you success in your future job search.",notifications.lever.co,REJECTED
ServiceNow: Hiring decision for Full‑Stack Engineer,"We appreciate your application for the Full‑Stack Engineer role at ServiceNow. Unfortunately, we have concluded our hiring process. We appreciate the time and effort you invested in your application.",myworkday.com,REJECTED
Amazon Recruiting Team — Update,"We appreciate the opportunity to review your application. However, we will not be progressing with your application. We wish you success in your future job search.",noreply.greenhouse.io,REJECTED
Airbnb: Hiring decision for DevOps Engineer,"After careful review of your background and experience, we will not be progressing with your application. We appreciate the time and effort you invested in your application.",myworkday.com,REJECTED
Shopify — Application Status (Full‑Stack Engineer),"We appreciate your application for the Full‑Stack Engineer role at Shopify. Unfortunately, unfortunately. We encourage you to apply again in the future if another role aligns with your experience.",icims.com,REJECTED
Uber Recruiting Team — Update,"Thank you for taking the time to apply to Uber. After reviewing your application, unfortunately. Thank you for your interest in our company and for applying.",workday.com,REJECTED
DoorDash — Application Status (DevOps Engineer),"Thank you for considering DoorDash as a potential employer. Unfortunately, we have concluded our hiring process. Thank you for your interest in our company and for applying.",careers.company.com,REJECTED
Your Uber application,"Thank you for taking the time to apply to Uber. After reviewing your application, the position has been filled. We encourage you to apply again in the future if another role aligns with your experience.",lever.co,REJECTED
Tesla Careers — Site Reliability Engineer,"Thank you for considering Tesla as a potential employer. Unfortunately, we have decided not to proceed. We wish you success in your future job search.",myworkday.com,REJECTED
Regarding your application at Oracle,"Thank you for taking the time to apply to Oracle. After reviewing your application, we have chosen to move forward with other candidates. We appreciate the time and effort you invested in your application.",taleo.net,REJECTED
Databricks Careers — Backend Engineer,"Thank you for taking the time to apply to Databricks. After reviewing your application, we have decided not to proceed. We appreciate your interest and wish you the best in your career journey.",smartrecruiters.com,REJECTED
Regarding your application at Databricks,"Thank you for your interest in the Security Engineer position at Databricks. After careful consideration, we will not be moving forward. We appreciate your interest and wish you the best in your career journey.",greenhouse.io,REJECTED
Regarding your application at VMware,"Thank you for taking the time to apply to VMware. After reviewing your application, we will not be progressing with your application. Thank you for your interest in our company and for applying.",noreply.workday.com,REJECTED
VMware Recruiting Team — Update,"Thank you for taking the time to apply to VMware. After reviewing your application, the position has been filled. We encourage you to apply again in the future if another role aligns with your experience.",jobs.company.com,REJECTED
Stripe Careers — ML Engineer,"We value your interest in joining Stripe. At this time, unfortunately. We appreciate your interest and wish you the best in your career journey.",noreply.greenhouse.io,REJECTED
Regarding your application at Stripe,"We value your interest in joining Stripe. At this time, we have chosen to move forward with other candidates. Thank you for your interest in our company and for applying.",careers.company.com,REJECTED
Regarding your application at Uber,Thank you for your application to the ML Engineer position. We regret to inform you that we have concluded our hiring process. We appreciate the time and effort you invested in your application.,taleo.net,REJECTED
Meta Careers — QA Engineer,"We value your interest in joining Meta. At this time, we have chosen to move forward with other candidates. We appreciate your interest and wish you the best in your career journey.",smartrecruiters.com,REJECTED
Application outcome — Okta,"We appreciate the opportunity to review your application. However, we have concluded our hiring process. We appreciate the time and effort you invested in your application.",successfactors.com,REJECTED
Application outcome — Google,"Thank you for considering Google as a potential employer. Unfortunately, we regret to inform you. We wish you success in your future job search.",successfactors.com,REJECTED
Twilio — Application Status (Full‑Stack Engineer),"We appreciate your application for the Full‑Stack Engineer role at Twilio. Unfortunately, we regret to inform you. We encourage you to apply again in the future if another role aligns with your experience.",workday.com,REJECTED
Notion: Hiring decision for Solutions Engineer,"We appreciate your application for the Solutions Engineer role at Notion. Unfortunately, we have concluded our hiring process. We appreciate your interest and wish you the best in your career journey.",lever.co,REJECTED
Your Microsoft application,"Thank you for considering Microsoft as a potential employer. Unfortunately, we have concluded our hiring process. We appreciate your interest and wish you the best in your career journey.",successfactors.com,REJECTED
Your DoorDash application,"Thank you for your interest in the Software Engineer position at DoorDash. After careful consideration, unfortunately. We appreciate your interest and wish you the best in your career journey.",noreply.greenhouse.io,REJECTED
Regarding your application at Zoom,"Thank you for considering Zoom as a potential employer. Unfortunately, we have decided not to proceed. We encourage you to apply again in the future if another role aligns with your experience.",noreply.greenhouse.io,REJECTED
Atlassian — Application Status (ML Engineer),"Thank you for your interest in the ML Engineer position at Atlassian. After careful consideration, we regret to inform you. We encourage you to apply again in the future if another role aligns with your experience.",notifications.lever.co,REJECTED
Your Coinbase application,"We value your interest in joining Coinbase. At this time, your application was not selected. We appreciate the time and effort you invested in your application.",icims.com,REJECTED
Nvidia: Hiring decision for Applied Scientist,"After careful review of your background and experience, your application was not selected. We appreciate your interest and wish you the best in your career journey.",jobs.company.com,REJECTED
Regarding your application at DoorDash,"Thank you for considering DoorDash as a potential employer. Unfortunately, we have chosen to move forward with other candidates. We wish you success in your future job search.",taleo.net,REJECTED
LinkedIn Careers — Site Reliability Engineer,Thank you for your application to the Site Reliability Engineer position. We regret to inform you that your application was not selected. We encourage you to apply again in the future if another role aligns with your exp,noreply.workday.com,REJECTED
Airbnb — Application Status (Data Analyst),"We appreciate your application for the Data Analyst role at Airbnb. Unfortunately, we have chosen to move forward with other candidates. We appreciate your interest and wish you the best in your career journey.",myworkday.com,REJECTED
Regarding your application at Coinbase,Thank you for your application to the Applied Scientist position. We regret to inform you that we will not be moving forward. We encourage you to apply again in the future if another role aligns with your experience.,lever.co,REJECTED
DoorDash — Application Status (Full‑Stack Engineer),"Thank you for taking the time to apply to DoorDash. After reviewing your application, we have concluded our hiring process. We wish you success in your future job search.",workday.com,REJECTED
Application outcome — Okta,"After careful review of your background and experience, your application was not selected. We appreciate the time and effort you invested in your application.",smartrecruiters.com,REJECTED
Stripe Recruiting Team — Update,"Thank you for considering Stripe as a potential employer. Unfortunately, your application was not selected. We wish you success in your future job search.",successfactors.com,REJECTED
Update on your application — VMware,"After careful review of your background and experience, your application was not selected. We appreciate the time and effort you invested in your application.",smartrecruiters.com,REJECTED
Twilio Careers — Product Manager,"After careful review of your background and experience, unfortunately. We appreciate the time and effort you invested in your application.",smartrecruiters.com,REJECTED
Application outcome — Oracle,"Thank you for considering Oracle as a potential employer. Unfortunately, we have decided not to proceed. Thank you for your interest in our company and for applying.",noreply.workday.com,REJECTED
Regarding your application at Figma,"We appreciate your application for the Applied Scientist role at Figma. Unfortunately, we have decided not to proceed. We appreciate the time and effort you invested in your application.",notifications.lever.co,REJECTED
Regarding your application at Uber,"Thank you for your interest in the Backend Engineer position at Uber. After careful consideration, unfortunately. We appreciate your interest and wish you the best in your career journey.",noreply.greenhouse.io,REJECTED
ServiceNow — Application Status (Solutions Engineer),"We appreciate your application for the Solutions Engineer role at ServiceNow. Unfortunately, we regret to inform you. We encourage you to apply again in the future if another role aligns with your experience.",jobs.company.com,REJECTED
Update on your application — Shopify,"We value your interest in joining Shopify. At this time, we have chosen to move forward with other candidates. We encourage you to apply again in the future if another role aligns with your experience.",careers.company.com,REJECTED
Databricks Recruiting Team — Update,"Thank you for considering Databricks as a potential employer. Unfortunately, we have concluded our hiring process. We appreciate the time and effort you invested in your application.",icims.com,REJECTED
Regarding your application at Apple,"We value your interest in joining Apple. At this time, unfortunately. We wish you success in your future job search.",taleo.net,REJECTED
Your Meta application,"We appreciate the opportunity to review your application. However, we have chosen to move forward with other candidates. Thank you for your interest in our company and for applying.",workday.com,REJECTED
Application outcome — Databricks,"Thank you for taking the time to apply to Databricks. After reviewing your application, your application was not selected. Thank you for your interest in our company and for applying.",myworkday.com,REJECTED
Application outcome — VMware,"We appreciate your application for the ML Engineer role at VMware. Unfortunately, we have decided not to proceed. We wish you success in your future job search.",icims.com,REJECTED
Uber — Application Status (Site Reliability Engineer),"We appreciate your application for the Site Reliability Engineer role at Uber. Unfortunately, we have chosen to move forward with other candidates. We encourage you to apply again in the future if another role aligns wit",noreply.workday.com,REJECTED
Regarding your application at Salesforce,"Thank you for considering Salesforce as a potential employer. Unfortunately, the position has been filled. Thank you for your interest in our company and for applying.",lever.co,REJECTED
Databricks — Application Status (QA Engineer),Thank you for your application to the QA Engineer position. We regret to inform you that the position has been filled. We appreciate your interest and wish you the best in your career journey.,taleo.net,REJECTED
Your Salesforce application,"We appreciate the opportunity to review your application. However, the position has been filled. We appreciate the time and effort you invested in your application.",lever.co,REJECTED
Application outcome — Nvidia,"Thank you for your interest in the Full‑Stack Engineer position at Nvidia. After careful consideration, your application was not selected. We appreciate your interest and wish you the best in your career journey.",noreply.workday.com,REJECTED
Regarding your application at Atlassian,"We appreciate your application for the QA Engineer role at Atlassian. Unfortunately, your application was not selected. We appreciate the time and effort you invested in your application.",noreply.workday.com,REJECTED
Nvidia — Application Status (Data Analyst),"Thank you for considering Nvidia as a potential employer. Unfortunately, we have concluded our hiring process. Thank you for your interest in our company and for applying.",successfactors.com,REJECTED
Your VMware application,"After careful review of your background and experience, we regret to inform you. We appreciate the time and effort you invested in your application.",workday.com,REJECTED
Google — Application Status (Full‑Stack Engineer),"We value your interest in joining Google. At this time, we have chosen to move forward with other candidates. We wish you success in your future job search.",recruiting.company.com,REJECTED
LinkedIn — Application Status (Backend Engineer),Thank you for your application to the Backend Engineer position. We regret to inform you that we will not be moving forward. We appreciate the time and effort you invested in your application.,smartrecruiters.com,REJECTED
Update on your application — Palantir,Thank you for your application to the Applied Scientist position. We regret to inform you that we have chosen to move forward with other candidates. We appreciate the time and effort you invested in your application.,lever.co,REJECTED
Intuit Recruiting Team — Update,"Thank you for considering Intuit as a potential employer. Unfortunately, unfortunately. Thank you for your interest in our company and for applying.",myworkday.com,REJECTED
Oracle — Application Status (Product Manager),"We appreciate the opportunity to review your application. However, the position has been filled. We appreciate the time and effort you invested in your application.",greenhouse.io,REJECTED
Application outcome — Cisco,"We appreciate your application for the Software Engineer role at Cisco. Unfortunately, unfortunately. We appreciate your interest and wish you the best in your career journey.",greenhouse.io,REJECTED
Application outcome — Shopify,"After careful review of your background and experience, the position has been filled. Thank you for your interest in our company and for applying.",notifications.lever.co,REJECTED
Cisco: Hiring decision for Applied Scientist,"We appreciate your application for the Applied Scientist role at Cisco. Unfortunately, we regret to inform you. We encourage you to apply again in the future if another role aligns with your experience.",greenhouse.io,REJECTED
Salesforce Careers — Full‑Stack Engineer,"Thank you for your interest in the Full‑Stack Engineer position at Salesforce. After careful consideration, we will not be moving forward. We wish you success in your future job search.",jobs.company.com,REJECTED
VMware — Application Status (Solutions Engineer),"We appreciate your application for the Solutions Engineer role at VMware. Unfortunately, we have chosen to move forward with other candidates. We wish you success in your future job search.",taleo.net,REJECTED
Application outcome — Netflix,"Thank you for taking the time to apply to Netflix. After reviewing your application, your application was not selected. We encourage you to apply again in the future if another role aligns with your experience.",careers.company.com,REJECTED
Your Zoom application,"Thank you for taking the time to apply to Zoom. After reviewing your application, we will not be moving forward. We appreciate the time and effort you invested in your application.",recruiting.company.com,REJECTED
Application outcome — Stripe,"We value your interest in joining Stripe. At this time, your application was not selected. We appreciate the time and effort you invested in your application.",noreply.greenhouse.io,REJECTED
Notion — Application Status (Full‑Stack Engineer),Thank you for your application to the Full‑Stack Engineer position. We regret to inform you that we will not be moving forward. We encourage you to apply again in the future if another role aligns with your experience.,myworkday.com,REJECTED
Amazon — Application Status (Site Reliability Engineer),"Thank you for taking the time to apply to Amazon. After reviewing your application, we have decided not to proceed. We appreciate your interest and wish you the best in your career journey.",successfactors.com,REJECTED
Shopify: Hiring decision for Site Reliability Engineer,"We value your interest in joining Shopify. At this time, we will not be moving forward. We appreciate your interest and wish you the best in your career journey.",successfactors.com,REJECTED
Tesla: Hiring decision for DevOps Engineer,"After careful review of your background and experience, the position has been filled. We wish you success in your future job search.",notifications.lever.co,REJECTED
Tesla: Hiring decision for Software Engineer,"Thank you for considering Tesla as a potential employer. Unfortunately, the position has been filled. We wish you success in your future job search.",smartrecruiters.com,REJECTED
Update on your application — Stripe,"We value your interest in joining Stripe. At this time, we regret to inform you. We encourage you to apply again in the future if another role aligns with your experience.",workday.com,REJECTED
Tesla — Application Status (Frontend Engineer),"After careful review of your background and experience, the position has been filled. We appreciate your interest and wish you the best in your career journey.",successfactors.com,REJECTED
Regarding your application at Microsoft,"Thank you for your interest in the Software Engineer position at Microsoft. After careful consideration, your application was not selected. We appreciate the time and effort you invested in your application.",careers.company.com,REJECTED
Your Atlassian application,"Thank you for considering Atlassian as a potential employer. Unfortunately, your application was not selected. We appreciate the time and effort you invested in your application.",taleo.net,REJECTED
Notion: Hiring decision for QA Engineer,"We appreciate the opportunity to review your application. However, we have decided not to proceed. We encourage you to apply again in the future if another role aligns with your experience.",taleo.net,REJECTED
Regarding your application at Twilio,Thank you for your application to the Data Scientist position. We regret to inform you that unfortunately. We encourage you to apply again in the future if another role aligns with your experience.,greenhouse.io,REJECTED
Regarding your application at Meta,Thank you for your application to the Frontend Engineer position. We regret to inform you that the position has been filled. We wish you success in your future job search.,smartrecruiters.com,REJECTED
Coinbase Careers — Full‑Stack Engineer,"Thank you for taking the time to apply to Coinbase. After reviewing your application, we regret to inform you. We appreciate your interest and wish you the best in your career journey.",greenhouse.io,REJECTED
Your Cisco application,"After careful review of your background and experience, we will not be moving forward. We appreciate the time and effort you invested in your application.",lever.co,REJECTED
Your Zoom application,"We appreciate the opportunity to review your application. However, unfortunately. We appreciate the time and effort you invested in your application.",myworkday.com,REJECTED
Bloomberg Recruiting Team — Update,"Thank you for considering Bloomberg as a potential employer. Unfortunately, we will not be progressing with your application. We encourage you to apply again in the future if another role aligns with your experience.",successfactors.com,REJECTED
Netflix: Hiring decision for ML Engineer,Thank you for your application to the ML Engineer position. We regret to inform you that the position has been filled. We wish you success in your future job search.,notifications.lever.co,REJECTED
Application outcome — Atlassian,"We value your interest in joining Atlassian. At this time, we have concluded our hiring process. We wish you success in your future job search.",smartrecruiters.com,REJECTED
Regarding your application at Coinbase,"Thank you for your interest in the Data Analyst position at Coinbase. After careful consideration, we will not be progressing with your application. We appreciate your interest and wish you the best in your career journe",recruiting.company.com,REJECTED
Oracle Careers — Data Scientist,"We appreciate your application for the Data Scientist role at Oracle. Unfortunately, we will not be moving forward. We appreciate your interest and wish you the best in your career journey.",greenhouse.io,REJECTED
DoorDash — Application Status (Software Engineer),"After careful review of your background and experience, we regret to inform you. We encourage you to apply again in the future if another role aligns with your experience.",lever.co,REJECTED
Update on your application — Stripe,Thank you for your application to the Data Scientist position. We regret to inform you that unfortunately. We wish you success in your future job search.,successfactors.com,REJECTED
Databricks: Hiring decision for ML Engineer,"We appreciate the opportunity to review your application. However, we will not be moving forward. We appreciate the time and effort you invested in your application.",recruiting.company.com,REJECTED
Stripe: Hiring decision for Site Reliability Engineer,"We value your interest in joining Stripe. At this time, we regret to inform you. We encourage you to apply again in the future if another role aligns with your experience.",icims.com,REJECTED
Regarding your application at Atlassian,"We appreciate the opportunity to review your application. However, the position has been filled. We encourage you to apply again in the future if another role aligns with your experience.",notifications.lever.co,REJECTED
Update on your application — Snowflake,"We appreciate your application for the Security Engineer role at Snowflake. Unfortunately, your application was not selected. Thank you for your interest in our company and for applying.",icims.com,REJECTED
Netflix — Application Status (Site Reliability Engineer),"We appreciate the opportunity to review your application. However, we have decided not to proceed. We appreciate the time and effort you invested in your application.",successfactors.com,REJECTED
Your Stripe application,"After careful review of your background and experience, we will not be moving forward. We appreciate the time and effort you invested in your application.",workday.com,REJECTED
Bloomberg Recruiting Team — Update,"After careful review of your background and experience, we will not be moving forward. We appreciate your interest and wish you the best in your career journey.",notifications.lever.co,REJECTED
Application outcome — Atlassian,"We value your interest in joining Atlassian. At this time, we have decided not to proceed. Thank you for your interest in our company and for applying.",lever.co,REJECTED
Your Bloomberg application,"Thank you for your interest in the Data Scientist position at Bloomberg. After careful consideration, we have chosen to move forward with other candidates. Thank you for your interest in our company and for applying.",smartrecruiters.com,REJECTED
Regarding your application at Snowflake,"We appreciate the opportunity to review your application. However, we regret to inform you. We appreciate your interest and wish you the best in your career journey.",taleo.net,REJECTED
ServiceNow — Application Status (Security Engineer),"Thank you for considering ServiceNow as a potential employer. Unfortunately, we regret to inform you. Thank you for your interest in our company and for applying.",smartrecruiters.com,REJECTED
Nvidia Recruiting Team — Update,"We value your interest in joining Nvidia. At this time, your application was not selected. Thank you for your interest in our company and for applying.",recruiting.company.com,REJECTED
Intuit — Application Status (Site Reliability Engineer),"Thank you for taking the time to apply to Intuit. After reviewing your application, we will not be moving forward. We appreciate the time and effort you invested in your application.",successfactors.com,REJECTED
Regarding your application at Cisco,"We appreciate your application for the DevOps Engineer role at Cisco. Unfortunately, we will not be progressing with your application. We encourage you to apply again in the future if another role aligns with your experi",jobs.company.com,REJECTED
Figma Recruiting Team — Update,"Thank you for your interest in the ML Engineer position at Figma. After careful consideration, we have concluded our hiring process. We appreciate the time and effort you invested in your application.",lever.co,REJECTED
Bloomberg Careers — Data Analyst,"Thank you for taking the time to apply to Bloomberg. After reviewing your application, we will not be moving forward. We appreciate the time and effort you invested in your application.",workday.com,REJECTED
Your Amazon application,"Thank you for your interest in the Data Analyst position at Amazon. After careful consideration, unfortunately. We encourage you to apply again in the future if another role aligns with your experience.",noreply.greenhouse.io,REJECTED
Update on your application — Microsoft,"We appreciate the opportunity to review your application. However, we have concluded our hiring process. We appreciate the time and effort you invested in your application.",recruiting.company.com,REJECTED
Application outcome — Nvidia,"After careful review of your background and experience, we will not be moving forward. We appreciate your interest and wish you the best in your career journey.",icims.com,REJECTED
Your Amazon application,"Thank you for taking the time to apply to Amazon. After reviewing your application, your application was not selected. We encourage you to apply again in the future if another role aligns with your experience.",jobs.company.com,REJECTED
Zoom: Hiring decision for Frontend Engineer,"We appreciate your application for the Frontend Engineer role at Zoom. Unfortunately, we regret to inform you. We appreciate your interest and wish you the best in your career journey.",icims.com,REJECTED
Application outcome — Atlassian,"We appreciate your application for the ML Engineer role at Atlassian. Unfortunately, we have decided not to proceed. Thank you for your interest in our company and for applying.",recruiting.company.com,REJECTED
Update on your application — DoorDash,"After careful review of your background and experience, the position has been filled. We wish you success in your future job search.",noreply.greenhouse.io,REJECTED
Intuit: Hiring decision for Data Scientist,"We value your interest in joining Intuit. At this time, we have concluded our hiring process. We appreciate the time and effort you invested in your application.",recruiting.company.com,REJECTED
Regarding your application at Oracle,Thank you for your application to the ML Engineer position. We regret to inform you that we will not be progressing with your application. We encourage you to apply again in the future if another role aligns with your ex,workday.com,REJECTED
Your Apple application,"We appreciate the opportunity to review your application. However, we have concluded our hiring process. We wish you success in your future job search.",workday.com,REJECTED
Your Notion application,"Thank you for considering Notion as a potential employer. Unfortunately, we have chosen to move forward with other candidates. We appreciate the time and effort you invested in your application.",smartrecruiters.com,REJECTED
LinkedIn Recruiting Team — Update,"We appreciate the opportunity to review your application. However, we will not be progressing with your application. Thank you for your interest in our company and for applying.",myworkday.com,REJECTED
Adobe Recruiting Team — Update,Thank you for your application to the DevOps Engineer position. We regret to inform you that we regret to inform you. We wish you success in your future job search.,noreply.workday.com,REJECTED
Update on your application — Salesforce,"Thank you for taking the time to apply to Salesforce. After reviewing your application, unfortunately. We appreciate your interest and wish you the best in your career journey.",taleo.net,REJECTED
Regarding your application at Palantir,"We appreciate the opportunity to review your application. However, we will not be moving forward. Thank you for your interest in our company and for applying.",noreply.greenhouse.io,REJECTED
Your Stripe application,"Thank you for considering Stripe as a potential employer. Unfortunately, the position has been filled. We wish you success in your future job search.",jobs.company.com,REJECTED
Update on your application — Intuit,Thank you for your application to the Backend Engineer position. We regret to inform you that we will not be progressing with your application. We appreciate the time and effort you invested in your application.,workday.com,REJECTED
Your VMware application,Thank you for your application to the Full‑Stack Engineer position. We regret to inform you that we regret to inform you. We encourage you to apply again in the future if another role aligns with your experience.,notifications.lever.co,REJECTED
